"Transaction Start Date","Agent","Chat Duration","Teams","Session Name","Chat Closed By","Interactive Chat","Browser","Operating System","Geo","Response Time of Agent","Response time of Visitor","Transaction End Date","Customer Rating","Customer Comment","Transferred Chat","Customer Wait Time","Text"
"6/8/2018 23:23","Jay","0:01:32","Mobile Service Team","Session:2057187614:22735","System","","Other","Linux","null","0:00:00","0:00:00","6/8/2018 23:25"," "," ","","0:00:00","Emirates has a ""Promotional Offer?"" box on its reservation page. Does anyone know how to find out about these offers?"
"6/8/2018 23:23","Gerald","0:43:34","Sales Team","Session:2057187647:22610","Representative","1","Chrome","Windows","Australia","0:00:21","0:01:27","7/8/2018 0:08","9","No question","","0:00:01","we'll be flying Delta. Does anyone know if we'll get free alcohol on the flight."
"6/8/2018 23:23","Xzavier","0:23:16","Fixed Technical Team","Session:2057187615:22649","Customer","1","Chrome","Windows","Asia/Pacific Region","0:00:39","0:00:30","6/8/2018 23:46"," "," ","","0:03:00","tell me what did you do or take travelling in coach to make yourself comfortable on the flight? "
"6/8/2018 23:23","Xzavier","0:03:06","Fixed Technical Team","Session:2057187614:22662","Representative","1","Chrome","Windows","Australia","0:00:00","0:00:00","6/8/2018 23:26"," "," ","","0:03:49","is someone else who flew with KLM, to the states through this itenerary. How is the flight, what to take with me to not get boring. Is it very difficult to find the way from the arrivals to the departures on this airports?"
"6/8/2018 23:23","Edelina","0:13:50","Mobile Service Team","Session:2057187615:22699","Representative","1","mobile_safari~11","iOS-11.4","Australia","0:00:32","0:00:35","6/8/2018 23:37"," "," ","1","0:00:02","Does anyone have any recent experience of flying to Canada with this airline, "
"6/8/2018 23:22","Lavinia","0:03:05","Mobile Technical Team","Session:2057187648:22586","Representative","","c~40.0.2214.109","Android-4.4.2","Australia","0:00:00","0:00:00","6/8/2018 23:26"," "," ","","0:00:01",""
"6/8/2018 23:22","Merrill","0:39:52","Mobile Service Team","Session:2057187614:22718","Customer","1","Other","11.4.1","null","0:00:38","0:01:30","7/8/2018 0:02"," "," ","1","0:00:05",""
"6/8/2018 23:22","Alka","0:24:45","Mobile Service Team","Session:2057187614:22720","Customer","1","Chrome","Windows","null","0:00:37","0:00:53","6/8/2018 23:47","7","Multiple Contacts to Resolve","1","0:00:02","what if I just booked the whole trip, but just show up at the UK airport, and start with the 'second' leg? "
"6/8/2018 23:22","Evin","0:00:07","Mobile Service Team","Session:2057187618:22632","Customer","","Other","MacOS","null","0:00:00","0:00:00","6/8/2018 23:23"," "," ","","0:00:01","Does anyone know of a way to get to St. Lucia from NYC that doesn't take 18+ hours?"
"6/8/2018 23:22","Titos","0:11:22","Mobile Service Team","Session:2057187615:22690","System","1","Other","MacOS","Australia","0:01:10","0:00:38","6/8/2018 23:34"," "," ","","0:00:01","we have the  747-400 aircraft . we have seats in upper deck.. Does anyone know if they happen to be equipped with USB ports for charging electronics?"
"6/8/2018 23:22","Rey","0:01:40","Mobile Service Team","Session:2057187615:22689","System","","Other","11.4.1","null","0:00:00","0:00:00","6/8/2018 23:24"," "," ","","0:00:01",""
"6/8/2018 23:22","Hacket","0:39:34","Mobile Service Team","Session:2057187616:17983","Representative","1","c~67.0.3396.99","Windows-10","Australia","0:00:52","0:00:51","7/8/2018 0:10"," "," ","","0:00:01","Would I be justified in asking the airline for fairly immediate partial compensation ? "
"6/8/2018 23:22","Dip","0:10:02","Mobile Service Team","Session:2057187648:22579","System","1","Other","MacOS","Australia","0:00:18","0:01:00","6/8/2018 23:33"," "," ","","0:00:00","Does anyone know if Easyjet usually have flights from Bristol to Dalaman in April."
"6/8/2018 23:22","Ivy","0:25:05","Mobile Service Team","Session:2057187640:2328","System","1","mobile_safari~11","iOS-11.4","Australia","0:00:40","0:01:27","6/8/2018 23:56"," "," ","","0:00:01",""
"6/8/2018 23:22","Eleanor","0:00:02","Mobile Service Team","Session:2057187615:22686","Customer","","Other","MacOS","null","0:00:00","0:00:00","6/8/2018 23:22"," "," ","","0:00:01"," am aware that SFO has the airtrain that runs between terminals. Does anyone know how often these come around? "
"6/8/2018 23:22","Chloe","0:13:37","Fixed Technical Team","Session:2057187617:2304","Customer","1","Firefox","Windows","Australia","0:00:32","0:01:42","6/8/2018 23:38"," "," ","","0:04:06","Will the app tell me what group I'm in or will I get that when I check my luggage. Do I need anything printed that has my group on it?"
"6/8/2018 23:22","Karren","0:25:19","Mobile Service Team","Session:2057187615:22684","System","1","c~67.0.3396.87","iOS-11.4.1","Australia","0:00:43","0:00:42","6/8/2018 23:47"," "," ","","0:00:01","we were wondering if there is a better/cheaper way to do the trip."
"6/8/2018 23:22","Saphira","0:00:57","Mobile Technical Team","Session:2057187640:2326","System","","Other","Linux","null","0:00:00","0:00:00","6/8/2018 23:23"," "," ","","0:00:02",""
"6/8/2018 23:22","Zaha","0:42:57","Mobile Service Team","Session:2057187614:22711","Customer","1","Chrome","Windows","Australia","0:01:05","0:01:50","7/8/2018 0:08","10","Yes Resolved","","0:00:01","flying into gatwick from inverness next month, need overnight stay anyone recommend a hotel. "
"6/8/2018 23:22","Astra","0:49:12","Fixed Service Team","Session:2057187615:22682","Customer","1","c~68.0.3440.84","Windows-10","Australia","0:00:45","0:01:44","7/8/2018 0:13"," "," ","","0:00:01","I would like to contact JAL Do anybody know an email adress where i can contact them?"
"6/8/2018 23:22","Muthuluri","0:43:24","Sales Team","Session:2057187647:22588","System","1","samsung_browser~7.2","Android-8.0","Australia","0:00:39","0:00:33","7/8/2018 0:08"," "," ","","0:00:00","I've looked at the cabin bag allowance on the Emirates website and found the following: Economy Class passengers are permitted one (1) piece of carry-on baggage, either a handbag or laptop bag, subject to the following size and weight limitations: Handbag: 55 x 38 x 20cm (22 x 15 x 8 in.) I'm guessing that I am still allowed to bring a purse as well but just wanted to check if anyone has had any issues in the past. "
"6/8/2018 23:22","Leonard","1:01:34","Fixed Technical Team","Session:2057187615:22604","Representative","1","Safari","MacOS","Australia","0:00:47","0:00:47","7/8/2018 0:23"," "," ","","0:04:13"," Anyone with advice on how to handle this matter? "
"6/8/2018 23:21","Katie","0:04:06","Sales Team","Session:2057187615:22676","Representative","","Other","Linux","Australia","0:00:00","0:00:00","6/8/2018 23:28"," "," ","","0:00:01","Advise please? "
"6/8/2018 23:21","Dieter","0:16:58","Mobile Service Team","Session:2057187648:22565","Customer","1","Other","Android 8.0.0","null","0:00:38","0:00:21","6/8/2018 23:38"," "," ","","0:00:01",""
"6/8/2018 23:21","Nicole","0:00:59","Sales Team","Session:2057187615:22672","System","","Other","Linux","null","0:00:00","0:00:00","6/8/2018 23:22"," "," ","","0:00:00","i will be landing into singapore from bali at 20.15 in the evening and flying out on emirates to london at 21.45 whether i would have to leave the airport as an arrival from bali, and then walk back in as a checkin departure for london?"
"6/8/2018 23:21","Mohammed","0:11:14","Sales Team","Session:2057187614:22698","Customer","1","Other","11.4.1","null","0:00:35","0:00:39","6/8/2018 23:34"," "," ","","0:00:01"," since 9/11 only ticketed passengers are allowed to go through security to the gate. Does anyone know if there are any exceptions made to this rule, and if so how to arrange this?"
"6/8/2018 23:21","Aubrey","0:09:07","Mobile Service Team","Session:2057187618:22611","Customer","1","Other","11","null","0:00:51","0:00:38","6/8/2018 23:33"," "," ","","0:00:01","does anyone know if you can buy a sim card for a mobile phone at CDG on a sunday morning?"
"6/8/2018 23:21","Kyler","0:12:39","Mobile Service Team","Session:2057187647:22577","System","1","mobile_safari~11","iOS-11.4","Australia","0:00:40","0:00:22","6/8/2018 23:36"," "," ","","0:00:00","can you take shaving gell canister in hold luggage"
"6/8/2018 23:21","Mitto","0:14:50","Fixed Service Team","Session:2057187648:22560","System","1","Other","Android 8.0.0","null","0:00:20","0:00:31","6/8/2018 23:36"," "," ","","0:00:02",""
"6/8/2018 23:21","Sara","0:00:09","Mobile Service Team","Session:2057187618:22607","Customer","","Other","11.4.1","null","0:00:00","0:00:00","6/8/2018 23:21"," "," ","","0:00:01","does my infant i arms also get a free checked bag?"
"6/8/2018 23:21","Lisa","0:04:07","Sales Team","Session:2057187647:22571","Representative","","Chrome 55.0.2883.91","Android-6","Australia","0:00:00","0:00:00","6/8/2018 23:25"," "," ","","0:00:01","Why are flights going up so much t"
"6/8/2018 23:21","Annika","0:09:02","Sales Team","Session:2057187648:22556","System","1","mobile_safari~8","iOS-8.4.1","Australia","0:00:22","0:01:17","6/8/2018 23:30"," "," ","","0:00:00","Do you think my proposed laundry-powder-in-ziploc-bags idea is more trouble than it's worth?"
"6/8/2018 23:20","Alexa","0:07:23","Fixed Service Team","Session:2057187618:22604","Customer","1","c~66.0.3359.158","Android-6","Australia","0:00:22","0:00:47","6/8/2018 23:29","10","Yes Resolved","","0:00:01","Anyone have any experience flying Frontier Airlines out of Cincinnati? Particularly to Ft. Lauderdale?"
"6/8/2018 23:20","Stirling","0:09:40","Mobile Service Team","Session:2057187614:22688","Customer","1","mobile_safari~11","iOS-11.3","Philippines","0:00:30","0:01:01","6/8/2018 23:30"," "," ","","0:00:01",""
"6/8/2018 23:20","Denzel","0:40:05","Mobile Service Team","Session:2057187618:22601","Customer","1","c~68.0.3440.84","Windows-7","Australia","0:00:38","0:01:17","7/8/2018 0:09","0","Did Not Resolve","1","0:00:03",""
"6/8/2018 23:20","Clarissa","0:30:46","Mobile Technical Team","Session:2057187618:22600","Representative","1","Other","Android 6.0","null","0:00:55","0:01:09","6/8/2018 23:51"," "," ","1","0:00:01",""
"6/8/2018 23:20","Aaron","0:04:27","Sales Team","Session:2057187615:22656","Customer","1","Chrome","Windows","Australia","0:00:42","0:01:23","6/8/2018 23:27"," "," ","","0:00:01","I would like to go to Europe for about 2 weeks, specifically France, perhaps the Netherlands and maybe another surrounding country. Budget is $400. Anyone have any ideas?"
"6/8/2018 23:20","Trisita","0:41:38","Mobile Service Team","Session:2057187616:17964","Representative","1","Other","11.0.2","null","0:00:42","0:01:07","7/8/2018 0:02"," "," ","","0:00:01","Am seeing some good offers for our trip to Vietnam (return leg from Bali). Would be grateful for some recent reviews of their flight from LHR and to know of possibility of paid upgrades"
"6/8/2018 23:20","Clarissa","0:09:11","Mobile Technical Team","Session:2057187648:22538","Customer","1","Other","Android 8.1.0","null","0:01:24","0:00:35","6/8/2018 23:30"," "," ","","0:00:33",""
"6/8/2018 23:20","Jovanny","0:34:46","Fixed Technical Team","Session:2057187616:17927","Customer","1","Other","Android 8.0.0","null","0:00:40","0:01:11","7/8/2018 0:01"," ","Did Not Resolve","","0:03:14","My husband and I are flying Wizz Air from Madrid to Budapest We were wondering how exact they were with the dimensions of the carry-on baggage. "
"6/8/2018 23:20","Dip","0:01:41","Mobile Service Team","Session:2057187616:17961","System","","Other","11.3.1","null","0:00:00","0:00:00","6/8/2018 23:22"," "," ","","0:00:01"," I am booking for a 1 week break in Penang, but air asia is really the only airline that fits in with our budget. I have heard that the seats don't recline. Does this make the trip very uncomfortable? Also if you have a connecting flight to Penang is it at the same airport? "
"6/8/2018 23:20","Myles","0:03:05","Mobile Service Team","Session:2057187648:22543","Representative","","Other","11.4.1","null","0:00:00","0:00:00","6/8/2018 23:24"," "," ","","0:00:01","I'm flying economy Quatar air from Abu Dhabi to DC and have an 8hr layover in Doha. I read there is a clear distinction between the terminal for business and first class travelers vs economy. Is there any way to get/pay my way into it other than upgrading my ticket? Anything I should/ could do and know about the airport? "
"6/8/2018 23:20","Gisa","0:32:07","Mobile Service Team","Session:2057187618:22593","System","1","Other","Android 8.0.0","null","0:01:01","0:01:55","7/8/2018 0:02"," "," ","","0:00:01","can anyone advise on the best PE carriers and which to avoid please?"
"6/8/2018 23:20","Kelby","0:07:53","Mobile Service Team","Session:2057187614:22674","Customer","1","f~61","Mac OS-10.13","Australia","0:00:13","0:01:38","6/8/2018 23:30"," "," ","","0:00:01",""
"6/8/2018 23:20","Agustine","0:38:53","Mobile Service Team","Session:2057187616:17957","Representative","1","c~67.0.3396.87","Android-8.0","Australia","0:01:23","0:02:53","6/8/2018 23:59"," "," ","","0:00:01",""
"6/8/2018 23:19","Ayla","1:05:48","Fixed Service Team","Session:2057187647:22551","Customer","1","Other","11.4.1","null","0:00:59","0:02:16","7/8/2018 0:25"," "," ","","0:00:01","i have got enough airmiles to upgrade to premium economy  do you think they would potentially let me do it at check in, "
"6/8/2018 23:19","Abihail","0:12:40","Mobile Service Team","Session:2057187647:22549","Customer","1","Other","11.4","null","0:00:43","0:00:46","6/8/2018 23:33","10","Yes Resolved","","0:00:01","I have never heard of frontier what are they like to fly with ? "
"6/8/2018 23:19","Marie","0:00:59","Mobile Service Team","Session:2057187648:22534","Customer","","Other","11.4.1","null","0:00:00","0:00:00","6/8/2018 23:21"," "," ","","0:00:01","is there a size limit on checked baggage?"
"6/8/2018 23:19","Reese","0:12:58","Mobile Technical Team","Session:2057187615:22612","Customer","1","Other","11.4.1","null","0:00:31","0:00:34","6/8/2018 23:35"," "," ","","0:01:29",""
"6/8/2018 23:19","Reese","0:03:06","Mobile Technical Team","Session:2057187617:2313","Representative","","c~40.0.2214.109","Android-4.4.2","Australia","0:00:00","0:00:00","6/8/2018 23:23"," "," ","","0:00:22","I'm due to fly BA from Heathrow to Las Vegas on Thursday 15th. Am I right in thinking that the cut off date for Unite to call further strikes is today? "
